Transportista	Origen	Destino	Ruta	Fecha Expedicion	Periodo Facturacion	Volumen	Peso	 Importe 
PDQ	Talca	Vitacura	Sucursal - Sucursal	16-10-2025	45931	0,048	21	 $1.995 
PDQ	Matta	Los Angeles	Santiago - Sucursal	16-10-2025	45931	0,257	87	 $20.880 
PDQ	Talca	Talca	Sucursal - Cliente	16-10-2025	45931	0,411	104	 $4.992 
PDQ	Matta	Chillan	Santiago - Sucursal	16-10-2025	45931	0,004	1	 $4.300 
PDQ	Concepcion	Los Angeles	Sucursal - Sucursal	16-10-2025	45931	0,225	115	 $15.180 
PDQ	Matta	Valdivia	Santiago - Sucursal	16-10-2025	45931	0,624	156	 $24.960 
PDQ	Antofagasta	Chillan	Sucursal - Sucursal	16-10-2025	45931	0,45	170	 $43.180 
PDQ	Concepcion	Valdivia	Sucursal - Sucursal	16-10-2025	45931	0,459	115	 $23.805 
PDQ	Concepcion	Talca	Sucursal - Sucursal	16-10-2025	45931	0,624	210	 $30.030 
PDQ	Concepcion	Concepcion	Sucursal - Cliente	16-10-2025	45931	0,062	16	 $9.296 
PDQ	Concepcion	Valdivia	Sucursal - Sucursal	16-10-2025	45931	0,095	36	 $19.476 
PDQ	Concepcion	CD Libertadores	Sucursal - Sucursal	16-10-2025	45931	0,751	188	 $11.468 
PDQ	Concepcion	Matta	Sucursal - Sucursal	16-10-2025	45931	0,059	15	 $4.300 
PDQ	Concepcion	Concepcion	Sucursal - Cliente	16-10-2025	45931	0,049	15	 $4.300 
PDQ	Concepcion	Valdivia	Sucursal - Sucursal	16-10-2025	45931	0,052	76	 $23.408 
PDQ	Antofagasta	Antofagasta	Sucursal - Cliente	16-10-2025	45931	1,8	450	 $55.350 
PDQ	Antofagasta	Antofagasta	Sucursal - Cliente	16-10-2025	45931	0,1	30	 $15.150 
PDQ	Antofagasta	Matta	Sucursal - Sucursal	16-10-2025	45931	0,135	54	 $5.022 
PDQ	Puerto Montt	Temuco	Sucursal - Sucursal	16-10-2025	45931	0,054	14	 $9.240 
PDQ	Puerto Montt	Osorno	Sucursal - Sucursal	16-10-2025	45931	0,24	88	 $24.464 
PDQ	Puerto Montt	Temuco	Sucursal - Sucursal	16-10-2025	45931	0,009	3	 $5.104 
PDQ	Puerto Montt	Matta	Sucursal - Sucursal	16-10-2025	45931	0,008	2	 $6.100 
PDQ	Puerto Montt	Osorno	Sucursal - Sucursal	16-10-2025	45931	0,048	12	 $7.920 
PDQ	Puerto Montt	Chillan	Sucursal - Sucursal	16-10-2025	45931	0,02	11	 $7.128 
PDQ	Puerto Montt	Matta	Sucursal - Sucursal	16-10-2025	45931	0,068	17	 $6.100 
PDQ	Puerto Montt	Osorno	Sucursal - Sucursal	16-10-2025	45931	0,124	58	 $24.476 
PDQ	Antofagasta	CD Libertadores	Sucursal - Sucursal	16-10-2025	45931	0,36	250	 $21.250 
PDQ	Antofagasta	Antofagasta	Sucursal - Cliente	16-10-2025	45931	1,2	300	 $61.200 
PDQ	Temuco	Puerto Montt	Sucursal - Sucursal	16-10-2025	45931	0,003	1	 $5.104 
PDQ	Temuco	CD Libertadores	Sucursal - Sucursal	16-10-2025	45931	0,6	150	 $11.100 
PDQ	Puerto Montt	Osorno	Sucursal - Sucursal	16-10-2025	45931	1,65	413	 $62.776 
PDQ	Proveedores	Puerto Montt	Proveedor - Sucursal	16-10-2025	45931	20,256	5064	 $860.880 
PDQ	Los Libertadores	Valdivia	Santiago - Sucursal	16-10-2025	45931	0,06	56	 $16.520 
PDQ	Los Libertadores	Valdivia	Santiago - Sucursal	16-10-2025	45931	1,02	255	 $40.800 
PDQ	Antofagasta	Antofagasta	Sucursal - Cliente	16-10-2025	45931	0,003	1	 $7.414 
PDQ	Los Libertadores	Temuco	Santiago - Sucursal	16-10-2025	45931	0,592	148	 $21.904 
PDQ	Temuco	Los Angeles	Sucursal - Sucursal	16-10-2025	45931	0,027	7	 $5.614 
PDQ	Temuco	Puerto Montt	Sucursal - Sucursal	16-10-2025	45931	0,013	4	 $5.104 
PDQ	Temuco	Valdivia	Sucursal - Sucursal	16-10-2025	45931	0,029	8	 $6.472 
PDQ	Proveedores	Concepcion	Proveedor - Sucursal	16-10-2025	45931	0,033	9	 $4.300 
PDQ	Proveedores	Puerto Montt	Proveedor - Sucursal	16-10-2025	45931	0,015	4	 $6.100 
PDQ	Proveedores	Calama	Proveedor - Sucursal	16-10-2025	45931	0,029	8	 $3.800 
PDQ	Matta	Puerto Montt	Santiago - Sucursal	16-10-2025	45931	0,021	6	 $6.100 
PDQ	Matta	Puerto Montt	Santiago - Sucursal	16-10-2025	45931	0,068	17	 $6.100 
PDQ	Matta	Los Angeles	Santiago - Sucursal	16-10-2025	45931	0,038	34	 $8.160 
PDQ	Los Libertadores	Chillan	Santiago - Sucursal	16-10-2025	45931	1,44	360	 $43.920 
PDQ	Matta	Chillan	Santiago - Sucursal	16-10-2025	45931	0,648	162	 $19.764 
PDQ	Proveedores	La Serena	Proveedor - Sucursal	17-10-2025	45931	0,268	67	 $10.720 
PDQ	Proveedores	Matta	Proveedor - Sucursal	17-10-2025	45931	0,015	4	 $3.600 
PDQ	Proveedores	La Serena	Proveedor - Sucursal	17-10-2025	45931	0,347	87	 $13.920 
PDQ	Proveedores	Chillan	Proveedor - Sucursal	17-10-2025	45931	0,349	88	 $18.920 
PDQ	Proveedores	Chillan	Proveedor - Sucursal	17-10-2025	45931	0,112	28	 $6.020 
PDQ	Proveedores	Temuco	Proveedor - Sucursal	17-10-2025	45931	0,711	178	 $26.344 
PDQ	Proveedores	Calama	Proveedor - Sucursal	17-10-2025	45931	0,493	124	 $22.940 
PDQ	Proveedores	Talca	Proveedor - Sucursal	17-10-2025	45931	0,455	114	 $10.830 
PDQ	Proveedores	La Serena	Proveedor - Sucursal	17-10-2025	45931	0,004	1	 $9.478 
PDQ	Proveedores	Concepcion	Proveedor - Sucursal	17-10-2025	45931	0,34	98	 $21.070 
PDQ	Proveedores	Antofagasta	Proveedor - Sucursal	17-10-2025	45931	0,336	84	 $15.540 
PDQ	Proveedores	Antofagasta	Proveedor - Sucursal	17-10-2025	45931	0,038	10	 $3.700 
PDQ	Proveedores	La Serena	Proveedor - Sucursal	17-10-2025	45931	0,027	7	 $3.200 
PDQ	Proveedores	Concepcion	Proveedor - Sucursal	17-10-2025	45931	0,01	3	 $4.300 
PDQ	Proveedores	Chillan	Proveedor - Sucursal	17-10-2025	45931	0,011	3	 $4.300 
PDQ	Proveedores	Temuco	Proveedor - Sucursal	17-10-2025	45931	0,038	12	 $5.600 
PDQ	Proveedores	Temuco	Proveedor - Sucursal	17-10-2025	45931	0,03	8	 $5.600 
PDQ	Proveedores	Puerto Montt	Proveedor - Sucursal	17-10-2025	45931	0,031	8	 $6.100 
PDQ	Proveedores	Puerto Montt	Proveedor - Sucursal	17-10-2025	45931	0,017	5	 $6.100 
PDQ	Proveedores	Calama	Proveedor - Sucursal	17-10-2025	45931	0,089	23	 $4.370 
PDQ	Proveedores	Concepcion	Proveedor - Sucursal	17-10-2025	45931	0,12	30	 $6.450 
PDQ	Proveedores	La Serena	Proveedor - Sucursal	17-10-2025	45931	0,021	6	 $3.200 
PDQ	Proveedores	Valparaiso	Proveedor - Sucursal	17-10-2025	45931	0,045	12	 $2.100 
PDQ	Proveedores	Calama	Proveedor - Sucursal	17-10-2025	45931	0,013	4	 $3.800 
PDQ	Valdivia	Temuco	Sucursal - Sucursal	17-10-2025	45931	0,192	48	 $20.256 
PDQ	Valdivia	Osorno	Sucursal - Sucursal	17-10-2025	45931	0,18	45	 $19.260 
PDQ	Los Angeles	Puerto Montt	Sucursal - Sucursal	17-10-2025	45931	0,4	100	 $25.000 
PDQ	Proveedores	Puerto Montt	Proveedor - Sucursal	17-10-2025	45931	0,065	17	 $6.100 
PDQ	Coquimbo	Valdivia	Sucursal - Sucursal	17-10-2025	45931	0,096	24	 $14.760 
PDQ	Proveedores	Los Angeles	Proveedor - Sucursal	17-10-2025	45931	0,008	11	 $4.800 
PDQ	Osorno	Puerto Montt	Sucursal - Sucursal	17-10-2025	45931	0,15	38	 $18.202 
PDQ	Los Libertadores	Valdivia	Santiago - Sucursal	17-10-2025	45931	1,475	550	 $88.000 
PDQ	Los Libertadores	Temuco	Santiago - Sucursal	17-10-2025	45931	2,105	657	 $97.236 
PDQ	Los Libertadores	Los Angeles	Santiago - Sucursal	17-10-2025	45931	2,19	548	 $68.500 
PDQ	Talca	Puerto Montt	Sucursal - Sucursal	17-10-2025	45931	0,173	44	 $21.340 
PDQ	Talca	Matta	Sucursal - Sucursal	17-10-2025	45931	0,357	90	 $8.550 
PDQ	Talca	Matta	Sucursal - Sucursal	17-10-2025	45931	0,368	92	 $8.740 
PDQ	Antofagasta	Iquique	Sucursal - Sucursal	17-10-2025	45931	0,03	10	 $6.900 
PDQ	Matta	Antofagasta	Santiago - Sucursal	17-10-2025	45931	0,029	8	 $3.700 
PDQ	Matta	Los Libertadores	Santiago - Sucursal	17-10-2025	45931	0,065	17	 $3.700 
PDQ	Matta	Valdivia	Santiago - Sucursal	17-10-2025	45931	0,657	204	 $32.640 
PDQ	Matta	Los Angeles	Santiago - Sucursal	17-10-2025	45931	0,091	23	 $5.520 
PDQ	Chillan	Temuco	Sucursal - Sucursal	17-10-2025	45931	0,288	72	 $21.312 
PDQ	Matta	Chillan	Santiago - Sucursal	17-10-2025	45931	1,363	341	 $41.602 
PDQ	Antofagasta	Matta	Sucursal - Sucursal	17-10-2025	45931	2,351	1618	 $137.530 
PDQ	Antofagasta	Matta	Sucursal - Sucursal	17-10-2025	45931	1,32	333	 $28.305 
PDQ	Puerto Montt	Chillan	Sucursal - Sucursal	17-10-2025	45931	0,02	5	 $4.863 
PDQ	Puerto Montt	Matta	Sucursal - Sucursal	17-10-2025	45931	0,044	11	 $6.100 
PDQ	Puerto Montt	Valdivia	Sucursal - Sucursal	17-10-2025	45931	0,48	120	 $19.920 
PDQ	Antofagasta	Concepcion	Sucursal - Sucursal	17-10-2025	45931	1,385	483	 $121.716 
PDQ	Puerto Montt	Valdivia	Sucursal - Sucursal	17-10-2025	45931	0,048	12	 $7.920 
PDQ	Puerto Montt	Concepcion	Sucursal - Sucursal	17-10-2025	45931	0,031	8	 $7.808 
PDQ	Temuco	Valdivia	Sucursal - Sucursal	17-10-2025	45931	0,023	6	 $4.854 
PDQ	Temuco	Puerto Montt	Sucursal - Sucursal	17-10-2025	45931	0,002	1	 $5.104 
PDQ	Temuco	Puerto Montt	Sucursal - Sucursal	17-10-2025	45931	0,005	2	 $5.104 
PDQ	Temuco	Chillan	Sucursal - Sucursal	17-10-2025	45931	0,002	1	 $4.674 
PDQ	Temuco	Temuco	Sucursal - Cliente	17-10-2025	45931	1,8	450	 $74.700 
PDQ	Proveedores	La Serena	Proveedor - Sucursal	17-10-2025	45931	0,4	100	 $49.701 
PDQ	Temuco	Puerto Montt	Sucursal - Sucursal	17-10-2025	45931	0,005	2	 $5.104 
PDQ	Temuco	Valdivia	Sucursal - Sucursal	17-10-2025	45931	0,017	5	 $5.004 
PDQ	Los Libertadores	Chillan	Santiago - Sucursal	17-10-2025	45931	5,087	1272	 $155.184 
PDQ	Temuco	Puerto Montt	Sucursal - Sucursal	17-10-2025	45931	0,002	1	 $5.104 
PDQ	Lira	Los Angeles	Sucursal - Sucursal	17-10-2025	45931	0,036	9	 $4.800 
PDQ	Los Libertadores	Valdivia	Santiago - Sucursal	17-10-2025	45931	0,96	240	 $38.400 
PDQ	Lira	Copiapo	Sucursal - Sucursal	17-10-2025	45931	0,026	7	 $3.700 
PDQ	Lira	Osorno	Sucursal - Sucursal	17-10-2025	45931	0,013	60	 $18.000 
PDQ	Concepcion	Talca	Sucursal - Sucursal	17-10-2025	45931	0,052	13	 $9.958 
PDQ	Concepcion	Puerto Montt	Sucursal - Sucursal	17-10-2025	45931	0,027	7	 $6.832 
PDQ	Concepcion	Matta	Sucursal - Sucursal	17-10-2025	45931	0,058	15	 $4.300 
PDQ	Concepcion	Valparaiso	Sucursal - Sucursal	17-10-2025	45931	0,122	31	 $16.771 
PDQ	Concepcion	Los Angeles	Sucursal - Sucursal	17-10-2025	45931	0,084	21	 $9.786 
PDQ	Concepcion	Temuco	Sucursal - Sucursal	17-10-2025	45931	0,608	152	 $26.296 
PDQ	Concepcion	Valdivia	Sucursal - Sucursal	17-10-2025	45931	0,24	60	 $22.860 
PDQ	Concepcion	Matta	Sucursal - Sucursal	17-10-2025	45931	0,7	175	 $10.675 
PDQ	Concepcion	Matta	Sucursal - Sucursal	17-10-2025	45931	0,135	78	 $8.424 
PDQ	Concepcion	Vitacura	Sucursal - Sucursal	17-10-2025	45931	0,044	11	 $4.300 
PDQ	Concepcion	Los Libertadores	Sucursal - Sucursal	17-10-2025	45931	0,079	20	 $4.300 
PDQ	Proveedores	Puerto Montt	Proveedor - Sucursal	17-10-2025	45931	7,66	2017	 $342.890 
PDQ	Proveedores	Puerto Montt	Proveedor - Sucursal	17-10-2025	45931	0,4	100	 $30.500 
PDQ	Proveedores	Temuco	Proveedor - Sucursal	17-10-2025	45931	1,525	382	 $56.536 
PDQ	Curauma	Los Angeles	Sucursal - Sucursal	17-10-2025	45931	0,006	2	 $9.226 
PDQ	Proveedores	Valparaiso	Proveedor - Sucursal	17-10-2025	45931	0,416	104	 $9.256 
PDQ	Lira	Valdivia	Sucursal - Sucursal	17-10-2025	45931	0,42	105	 $16.800 
PDQ	Lira	Valdivia	Sucursal - Sucursal	17-10-2025	45931	0,852	331	 $52.960 
PDQ	Lira	Los Angeles	Sucursal - Sucursal	17-10-2025	45931	0,384	96	 $23.040 
PDQ	Lira	Chillan	Sucursal - Sucursal	17-10-2025	45931	0,648	162	 $19.764 
PDQ	Proveedores	Rancagua	Proveedor - Sucursal	20-10-2025	45931	0,656	398	 $37.412 
PDQ	Matta	Los Angeles	Santiago - Sucursal	20-10-2025	45931	0,702	176	 $22.000 
PDQ	Talca	Rancagua	Sucursal - Sucursal	20-10-2025	45931	0,303	76	 $22.040 
PDQ	Matta	Valdivia	Santiago - Sucursal	20-10-2025	45931	1,339	335	 $53.600 
PDQ	Talca	Matta	Sucursal - Sucursal	20-10-2025	45931	0,975	244	 $11.712 
PDQ	Talca	Matta	Sucursal - Sucursal	20-10-2025	45931	0,195	70	 $6.650 
PDQ	Matta	Chillan	Santiago - Sucursal	20-10-2025	45931	1,15	510	 $62.220 
PDQ	Osorno	Puerto Montt	Sucursal - Sucursal	20-10-2025	45931	0,003	3	 $5.104 
PDQ	Temuco	Puerto Montt	Sucursal - Sucursal	20-10-2025	45931	0,025	7	 $5.768 
PDQ	Temuco	Valdivia	Sucursal - Sucursal	20-10-2025	45931	0,72	180	 $29.340 
PDQ	Osorno	Puerto Montt	Sucursal - Sucursal	20-10-2025	45931	0,006	2	 $5.104 
PDQ	Osorno	Puerto Montt	Sucursal - Sucursal	20-10-2025	45931	0,006	2	 $5.104 
PDQ	Temuco	Puerto Montt	Sucursal - Sucursal	20-10-2025	45931	1,65	413	 $62.776 
PDQ	Temuco	Valdivia	Sucursal - Sucursal	20-10-2025	45931	0,144	36	 $16.884 
PDQ	Los Angeles	Los Angeles	Sucursal - Cliente	20-10-2025	45931	0,502	126	 $7.938 
PDQ	Antofagasta	Antofagasta	Sucursal - Cliente	20-10-2025	45931	0,27	258	 $21.930 
PDQ	Matta	Los Angeles	Santiago - Sucursal	20-10-2025	45931	0,062	16	 $4.800 
PDQ	Antofagasta	CD Libertadores	Sucursal - Sucursal	20-10-2025	45931	0,017	5	 $3.700 
PDQ	Matta	Chillan	Santiago - Sucursal	20-10-2025	45931	0,045	21	 $4.515 
PDQ	Antofagasta	Los Libertadores	Sucursal - Sucursal	20-10-2025	45931	0,014	37	 $3.441 
PDQ	Concepcion	Matta	Sucursal - Sucursal	20-10-2025	45931	0,504	126	 $7.686 
PDQ	Concepcion	Concepcion	Sucursal - Cliente	20-10-2025	45931	0,288	116	 $17.400 
PDQ	Concepcion	Valdivia	Sucursal - Sucursal	20-10-2025	45931	0,012	3	 $5.004 
PDQ	Concepcion	CD Libertadores	Sucursal - Sucursal	20-10-2025	45931	0,014	4	 $4.300 
PDQ	Concepcion	Puerto Montt	Sucursal - Sucursal	20-10-2025	45931	0,04	10	 $9.760 
PDQ	Concepcion	Chillan	Sucursal - Sucursal	20-10-2025	45931	0,037	10	 $7.250 
PDQ	Antofagasta	CD Libertadores	Sucursal - Sucursal	20-10-2025	45931	0,15	130	 $11.050 
PDQ	Los Libertadores	Valdivia	Santiago - Sucursal	20-10-2025	45931	3	1732	 $277.120 
PDQ	Los Libertadores	Valdivia	Santiago - Sucursal	20-10-2025	45931	0,504	126	 $20.160 
PDQ	Los Libertadores	Valdivia	Santiago - Sucursal	20-10-2025	45931	1,2	300	 $48.000 
PDQ	Los Libertadores	Temuco	Santiago - Sucursal	20-10-2025	45931	0,66	165	 $24.420 
PDQ	Los Libertadores	Chillan	Santiago - Sucursal	20-10-2025	45931	4,26	1726	 $210.572 
PDQ	Antofagasta	Iquique	Sucursal - Sucursal	20-10-2025	45931	0,06	15	 $8.340 
PDQ	Los Libertadores	Antofagasta	Santiago - Sucursal	05-08-2025	45901	0,419	105	 $16.275 
PDQ	Proveedores	Antofagasta	Proveedor - Sucursal	19-08-2025	45901	0,079	37	 $6.845 
PDQ	Proveedores	Antofagasta	Proveedor - Sucursal	19-08-2025	45901	0,106	27	 $4.995 
PDQ	Proveedores	Antofagasta	Proveedor - Sucursal	19-08-2025	45901	0,014	4	 $3.700 
PDQ	Proveedores	Antofagasta	Proveedor - Sucursal	19-08-2025	45901	0,094	24	 $4.440 
PDQ	Proveedores	Antofagasta	Proveedor - Sucursal	19-08-2025	45901	0,121	63	 $11.655 
PDQ	Proveedores	Antofagasta	Proveedor - Sucursal	20-08-2025	45901	1,44	360	 $55.800 
PDQ	Proveedores	Antofagasta	Proveedor - Sucursal	20-08-2025	45901	0,387	97	 $17.945 
PDQ	Proveedores	Antofagasta	Proveedor - Sucursal	20-08-2025	45901	0,008	2	 $3.700 
PDQ	Antofagasta	Antofagasta	Sucursal - Cliente	20-08-2025	45901	0,001	1	 $7.414 
PDQ	Proveedores	Antofagasta	Proveedor - Sucursal	21-08-2025	45901	0,005	2	 $3.700 
PDQ	Proveedores	Antofagasta	Proveedor - Sucursal	21-08-2025	45901	0,012	3	 $3.700 
PDQ	Proveedores	Antofagasta	Proveedor - Sucursal	21-08-2025	45901	0,077	20	 $3.700 
PDQ	Proveedores	Antofagasta	Proveedor - Sucursal	21-08-2025	45901	0,012	9	 $3.700 
PDQ	Proveedores	Antofagasta	Proveedor - Sucursal	22-08-2025	45901	1,214	304	 $47.120 
PDQ	Proveedores	Antofagasta	Proveedor - Sucursal	22-08-2025	45901	0,864	308	 $47.740 
PDQ	Proveedores	Antofagasta	Proveedor - Sucursal	22-08-2025	45901	0,38	95	 $17.575 
PDQ	Proveedores	Antofagasta	Proveedor - Sucursal	22-08-2025	45901	0,044	11	 $3.700 
PDQ	Proveedores	Antofagasta	Proveedor - Sucursal	22-08-2025	45901	0,009	3	 $3.700 
PDQ	Proveedores	Antofagasta	Proveedor - Sucursal	22-08-2025	45901	1,708	427	 $66.185 
PDQ	Proveedores	Antofagasta	Proveedor - Sucursal	22-08-2025	45901	0,03	8	 $3.700 
PDQ	Matta	Antofagasta	Santiago - Sucursal	22-08-2025	45901	0,005	2	 $3.700 
PDQ	Proveedores	Antofagasta	Proveedor - Sucursal	25-08-2025	45901	0,464	116	 $17.980 
PDQ	Proveedores	Antofagasta	Proveedor - Sucursal	25-08-2025	45901	0,011	3	 $3.700 
PDQ	Antofagasta	Antofagasta	Sucursal - Cliente	25-08-2025	45901	0,028	7	 $3.700 
PDQ	Antofagasta	Antofagasta	Sucursal - Cliente	25-08-2025	45901	0,004	2	 $7.414 
PDQ	Proveedores	Antofagasta	Proveedor - Sucursal	26-08-2025	45901	1,945	487	 $75.485 
PDQ	Proveedores	Antofagasta	Proveedor - Sucursal	26-08-2025	45901	0,094	24	 $4.440 
PDQ	Proveedores	Antofagasta	Proveedor - Sucursal	26-08-2025	45901	0,356	89	 $16.465 
PDQ	Matta	Antofagasta	Santiago - Sucursal	26-08-2025	45901	0,025	20	 $3.700 
PDQ	Matta	Antofagasta	Santiago - Sucursal	26-08-2025	45901	0,021	11	 $3.700 
PDQ	Proveedores	Antofagasta	Proveedor - Sucursal	26-08-2025	45901	0,249	63	 $11.655 
PDQ	Antofagasta	Antofagasta	Sucursal - Cliente	27-08-2025	45901	3,985	997	 $84.745 
PDQ	Proveedores	Antofagasta	Proveedor - Sucursal	27-08-2025	45901	0,095	24	 $4.440 
PDQ	Proveedores	Antofagasta	Proveedor - Sucursal	27-08-2025	45901	1,491	373	 $57.815 
PDQ	Proveedores	Antofagasta	Proveedor - Sucursal	27-08-2025	45901	0,96	240	 $37.200 
PDQ	Proveedores	Antofagasta	Proveedor - Sucursal	27-08-2025	45901	0,015	4	 $3.700 
PDQ	Proveedores	Antofagasta	Proveedor - Sucursal	27-08-2025	45901	0,061	16	 $3.700 
PDQ	Proveedores	Antofagasta	Proveedor - Sucursal	27-08-2025	45901	0,135	233	 $36.115 
PDQ	Antofagasta	Antofagasta	Sucursal - Cliente	27-08-2025	45901	0,033	12	 $6.324 
PDQ	Antofagasta	Antofagasta	Sucursal - Cliente	27-08-2025	45901	0,021	6	 $3.936 
PDQ	Proveedores	Antofagasta	Proveedor - Sucursal	28-08-2025	45901	0,063	16	 $3.700 
PDQ	Proveedores	Antofagasta	Proveedor - Sucursal	28-08-2025	45901	0,088	22	 $4.070 
PDQ	Proveedores	Antofagasta	Proveedor - Sucursal	28-08-2025	45901	0,061	46	 $8.510 
PDQ	Proveedores	Antofagasta	Proveedor - Sucursal	28-08-2025	45901	0,768	192	 $29.760 
PDQ	Proveedores	Antofagasta	Proveedor - Sucursal	28-08-2025	45901	0,01	3	 $3.700 
PDQ	Proveedores	Antofagasta	Proveedor - Sucursal	28-08-2025	45901	0,012	5	 $3.700 
PDQ	Matta	Antofagasta	Santiago - Sucursal	28-08-2025	45901	0,003	2	 $3.700 
PDQ	Antofagasta	Antofagasta	Sucursal - Cliente	28-08-2025	45901	0,001	1	 $7.414 
PDQ	Proveedores	Antofagasta	Proveedor - Sucursal	29-08-2025	45901	0,193	49	 $9.065 
PDQ	Proveedores	Antofagasta	Proveedor - Sucursal	29-08-2025	45901	0,056	23	 $4.255 
PDQ	Proveedores	Antofagasta	Proveedor - Sucursal	29-08-2025	45901	0,1	25	 $4.625 
PDQ	Proveedores	Antofagasta	Proveedor - Sucursal	29-08-2025	45901	0,039	10	 $3.700 
PDQ	Proveedores	Antofagasta	Proveedor - Sucursal	29-08-2025	45901	0,47	118	 $18.290 
PDQ	Antofagasta	Antofagasta	Sucursal - Cliente	29-08-2025	45901	0,032	8	 $3.700 
PDQ	Antofagasta	Antofagasta	Sucursal - Cliente	29-08-2025	45901	0,034	9	 $3.700 
PDQ	Proveedores	Antofagasta	Proveedor - Sucursal	01-09-2025	45901	0,049	20	 $3.700 
PDQ	Proveedores	Antofagasta	Proveedor - Sucursal	01-09-2025	45901	0,09	23	 $4.255 
PDQ	Proveedores	Antofagasta	Proveedor - Sucursal	01-09-2025	45901	0,024	6	 $3.700 
PDQ	Proveedores	Antofagasta	Proveedor - Sucursal	01-09-2025	45901	0,032	8	 $3.700 
PDQ	Matta	Antofagasta	Santiago - Sucursal	01-09-2025	45901	0,005	5	 $3.700 
PDQ	Proveedores	Antofagasta	Proveedor - Sucursal	02-09-2025	45901	0,013	16	 $18.480 
PDQ	Proveedores	Antofagasta	Proveedor - Sucursal	03-09-2025	45901	1,32	330	 $51.150 
PDQ	Proveedores	Antofagasta	Proveedor - Sucursal	03-09-2025	45901	0,051	22	 $4.070 
PDQ	Proveedores	Antofagasta	Proveedor - Sucursal	03-09-2025	45901	0,053	14	 $3.700 
PDQ	Proveedores	Antofagasta	Proveedor - Sucursal	03-09-2025	45901	0,009	3	 $3.700 
PDQ	Proveedores	Antofagasta	Proveedor - Sucursal	03-09-2025	45901	0,088	22	 $4.070 
PDQ	Matta	Antofagasta	Santiago - Sucursal	03-09-2025	45901	0,196	49	 $9.065 
PDQ	Proveedores	Antofagasta	Proveedor - Sucursal	03-09-2025	45901	0,048	12	 $3.700 
PDQ	Proveedores	Antofagasta	Proveedor - Sucursal	04-09-2025	45901	0,07	18	 $3.700 
PDQ	Proveedores	Antofagasta	Proveedor - Sucursal	04-09-2025	45901	0,005	2	 $3.700 
PDQ	Matta	Antofagasta	Santiago - Sucursal	04-09-2025	45901	0,027	7	 $3.700 
PDQ	Proveedores	Antofagasta	Proveedor - Sucursal	04-09-2025	45901	1,115	279	 $43.245 
PDQ	Proveedores	Antofagasta	Proveedor - Sucursal	04-09-2025	45901	0,074	19	 $3.700 
PDQ	Proveedores	Antofagasta	Proveedor - Sucursal	04-09-2025	45901	0,08	20	 $3.700 
PDQ	Matta	Antofagasta	Santiago - Sucursal	04-09-2025	45901	0,032	8	 $3.700 
PDQ	Antofagasta	Antofagasta	Sucursal - Cliente	04-09-2025	45901	0,001	1	 $7.414 
PDQ	Proveedores	Antofagasta	Proveedor - Sucursal	05-09-2025	45901	0,147	37	 $6.845 
PDQ	Proveedores	Antofagasta	Proveedor - Sucursal	05-09-2025	45901	1,467	367	 $56.885 
PDQ	Proveedores	Antofagasta	Proveedor - Sucursal	05-09-2025	45901	3,674	919	 $142.445 
PDQ	Proveedores	Antofagasta	Proveedor - Sucursal	05-09-2025	45901	1,632	408	 $63.240 
PDQ	Proveedores	Antofagasta	Proveedor - Sucursal	05-09-2025	45901	0,008	10	 $3.700 
PDQ	Proveedores	Antofagasta	Proveedor - Sucursal	05-09-2025	45901	0,269	107	 $16.585 
PDQ	Proveedores	Antofagasta	Proveedor - Sucursal	05-09-2025	45901	0,04	13	 $3.700 
PDQ	Proveedores	Antofagasta	Proveedor - Sucursal	05-09-2025	45901	0,016	4	 $3.700 
PDQ	Antofagasta	Antofagasta	Sucursal - Cliente	05-09-2025	45901	0,006	2	 $3.700 
PDQ	Antofagasta	Antofagasta	Sucursal - Cliente	05-09-2025	45901	1,5	375	 $46.125 
PDQ	Proveedores	Antofagasta	Proveedor - Sucursal	08-09-2025	45901	0,055	119	 $18.445 
PDQ	Matta	Antofagasta	Santiago - Sucursal	08-09-2025	45901	0,041	11	 $3.700 
PDQ	Antofagasta	Antofagasta	Sucursal - Cliente	08-09-2025	45901	0,084	21	 $10.605 
PDQ	Proveedores	Antofagasta	Proveedor - Sucursal	09-09-2025	45901	0,008	2	 $3.700 
PDQ	Proveedores	Antofagasta	Proveedor - Sucursal	09-09-2025	45901	0,548	137	 $21.235 
PDQ	Proveedores	Antofagasta	Proveedor - Sucursal	09-09-2025	45901	0,002	1	 $3.700 
PDQ	Proveedores	Antofagasta	Proveedor - Sucursal	09-09-2025	45901	3,24	810	 $125.550 
PDQ	Proveedores	Antofagasta	Proveedor - Sucursal	09-09-2025	45901	0,013	4	 $3.700 
PDQ	Talca	Antofagasta	Sucursal - Sucursal	09-09-2025	45901	0,53	169	 $42.250 
PDQ	Proveedores	Antofagasta	Proveedor - Sucursal	10-09-2025	45901	0,011	3	 $3.700 
PDQ	Proveedores	Antofagasta	Proveedor - Sucursal	10-09-2025	45901	0,042	11	 $3.700 
PDQ	Proveedores	Antofagasta	Proveedor - Sucursal	10-09-2025	45901	0,12	30	 $5.550 
PDQ	Antofagasta	Antofagasta	Sucursal - Cliente	10-09-2025	45901	0,036	18	 $9.486 
PDQ	Proveedores	Antofagasta	Proveedor - Sucursal	11-09-2025	45901	1,204	301	 $46.655 
